ID1,ID2,Distance
11536_2014,11548_2014,0.303
11548_2014,11561_2015,0.360065
11536_2014,11549_2014,0.330759
11548_2014,11562_2015,0.374099
11536_2014,11550_2014,0.370619
11578_2015,11583_2015,0.159488
11545_2014,11576_2015,0.762826
11236_2006,11272_2007,0.829381
11176_2005,11204_2006,0.617944
11578_2015,11584_2015,0.20434
11236_2006,11273_2007,0.855783
11176_2005,11205_2006,0.621767
11100_2003,11132_2004,0.786499
11578_2015,11585_2015,0.215501
11176_2005,11206_2006,0.636772
11100_2003,11133_2004,0.810861
11578_2015,11586_2015,0.242636
11236_2006,11274_2007,0.914908
11057_2002,11089_2003,0.832983
11536_2014,11551_2014,0.379022
11548_2014,11563_2015,0.382358
11536_2014,11552_2014,0.395676
11035_2001,11076_2002,0.965535
11536_2014,11553_2014,0.421864
11035_2001,11077_2002,0.977565
11603_2016,11606_2016,0.0699757
11057_2002,11090_2003,0.85431
11536_2014,11554_2014,0.418923
11035_2001,11078_2002,0.996738
11536_2014,11555_2014,0.479724
11548_2014,11564_2015,0.388649
11536_2014,11556_2014,0.518943
11057_2002,11091_2003,0.887683
11083_2003,11105_2003,0.515468
11578_2015,11587_2015,0.275704
11568_2015,11569_2015,0.00502864
11083_2003,11106_2003,0.522356
11545_2014,11577_2015,0.777103
11100_2003,11134_2004,0.874876
11236_2006,11275_2007,0.950993
11603_2016,11607_2016,0.0922945
11536_2014,11557_2014,0.553104
11548_2014,11565_2015,0.424174
11536_2014,11558_2014,0.553321
11548_2014,11566_2015,0.456496
11536_2014,11559_2014,0.581726
11548_2014,11567_2015,0.498862
11536_2014,11560_2015,0.588907
11548_2014,11568_2015,0.497958
11176_2005,11207_2006,0.664592
11236_2006,11276_2007,0.981707
11578_2015,11588_2015,0.288089
11545_2014,11578_2015,0.808298
11581_2015,11592_2015,0.323518
11600_2016,11625_2016,0.606372
11595_2015,11635_2016,0.934018
11581_2015,11593_2015,0.363661
11595_2015,11636_2016,0.973794
11224_2006,11232_2006,0.182678
11600_2016,11626_2016,0.606372
11581_2015,11594_2015,0.391262
11574_2015,11589_2015,0.360456
11600_2016,11627_2016,0.619336
11581_2015,11595_2015,0.399421
11558_2014,11566_2015,0.215331
11587_2015,11607_2016,0.558523
11558_2014,11567_2015,0.263591
11330_2009,11331_2009,0.00503795
11558_2014,11568_2015,0.268334
11224_2006,11233_2006,0.197989
11330_2009,11332_2009,0.0412044
11600_2016,11628_2016,0.653337
11587_2015,11608_2016,0.603859
11330_2009,11333_2009,0.0429742
11581_2015,11596_2015,0.431993
11600_2016,11629_2016,0.663791
11574_2015,11590_2015,0.393492
11330_2009,11334_2009,0.0590997
11574_2015,11591_2015,0.440601
11581_2015,11597_2015,0.449657
11224_2006,11234_2006,0.243327
11330_2009,11335_2009,0.10779
11595_2015,11637_2016,0.999371
11558_2014,11569_2015,0.270694
11574_2015,11592_2015,0.474578
11330_2009,11336_2009,0.143362
11558_2014,11570_2015,0.318587
11330_2009,11337_2009,0.147452
11581_2015,11598_2015,0.487047
11330_2009,11338_2009,0.191515
11574_2015,11593_2015,0.510703
11581_2015,11599_2015,0.523347
11574_2015,11594_2015,0.53748
11587_2015,11609_2016,0.653477
11581_2015,11600_2016,0.560984
11330_2009,11339_2009,0.202351
11224_2006,11235_2006,0.288666
11581_2015,11601_2016,0.568757
11330_2009,11340_2009,0.224775
11600_2016,11630_2016,0.685518
11330_2009,11341_2009,0.264317
11574_2015,11595_2015,0.547284
11224_2006,11236_2006,0.341613
11574_2015,11596_2015,0.576173
11581_2015,11602_2016,0.602167
11558_2014,11571_2015,0.357978
11574_2015,11597_2015,0.58335
11330_2009,11342_2009,0.283513
11224_2006,11237_2006,0.3741
11574_2015,11598_2015,0.63632
11330_2009,11343_2009,0.293693
11574_2015,11599_2015,0.667589
11330_2009,11344_2009,0.306183
11581_2015,11603_2016,0.628378
11568_2015,11570_2015,0.0483253
11330_2009,11345_2009,0.318614
11558_2014,11572_2015,0.37913
11224_2006,11238_2006,0.376669
11545_2014,11579_2015,0.836661
11568_2015,11571_2015,0.0793036
11545_2014,11580_2015,0.87281
11591_2015,11592_2015,0.0537482
11100_2003,11135_2004,0.935992
11568_2015,11572_2015,0.0981118
11591_2015,11593_2015,0.0869488
11536_2014,11561_2015,0.645894
11083_2003,11107_2003,0.539161
11548_2014,11569_2015,0.498415
11536_2014,11562_2015,0.658073
11545_2014,11581_2015,0.923031
11568_2015,11573_2015,0.133238
11100_2003,11136_2004,0.942227
11591_2015,11594_2015,0.107838
11545_2014,11582_2015,0.966703
11568_2015,11574_2015,0.137275
11578_2015,11589_2015,0.292984
11568_2015,11575_2015,0.145256
11536_2014,11563_2015,0.674306
11548_2014,11570_2015,0.544498
11528_2014,11539_2014,0.240517
11548_2014,11571_2015,0.593464
11536_2014,11564_2015,0.682746
11548_2014,11572_2015,0.614211
11136_2004,11162_2005,0.615658
11548_2014,11573_2015,0.662128
11083_2003,11108_2003,0.570865
11548_2014,11574_2015,0.674351
11010_2001,11050_2002,0.959484
11536_2014,11565_2015,0.71255
11548_2014,11575_2015,0.684962
11536_2014,11566_2015,0.743592
11548_2014,11576_2015,0.71261
11536_2014,11567_2015,0.791089
11528_2014,11540_2014,0.249694
11603_2016,11608_2016,0.135079
11010_2001,11051_2002,0.996312
11603_2016,11609_2016,0.189215
11591_2015,11595_2015,0.115556
11176_2005,11208_2006,0.672844
11568_2015,11576_2015,0.167754
11591_2015,11596_2015,0.149472
11100_2003,11137_2004,0.960004
11176_2005,11209_2006,0.689663
11100_2003,11138_2004,0.960004
11057_2002,11092_2003,0.962482
11548_2014,11577_2015,0.725915
11536_2014,11568_2015,0.795502
11548_2014,11578_2015,0.765785
11083_2003,11109_2003,0.658439
11548_2014,11579_2015,0.787869
11536_2014,11569_2015,0.795646
11057_2002,11093_2003,0.991256
11536_2014,11570_2015,0.806745
11083_2003,11110_2003,0.679134
11578_2015,11590_2015,0.323126
11545_2014,11583_2015,0.992422
11100_2003,11139_2004,0.961322
11568_2015,11577_2015,0.176167
11176_2005,11210_2006,0.698151
11591_2015,11597_2015,0.170336
11083_2003,11111_2003,0.722929
11591_2015,11598_2015,0.209636
11568_2015,11578_2015,0.202004
11578_2015,11591_2015,0.371086
11568_2015,11579_2015,0.210764
11100_2003,11140_2004,0.980998
11176_2005,11211_2006,0.750923
11591_2015,11599_2015,0.233793
11578_2015,11592_2015,0.40488
11568_2015,11580_2015,0.247027
11591_2015,11600_2016,0.281027
11578_2015,11593_2015,0.443811
11568_2015,11581_2015,0.300109
11176_2005,11212_2006,0.764454
11591_2015,11601_2016,0.293244
11578_2015,11594_2015,0.47443
11176_2005,11213_2006,0.808472
11591_2015,11602_2016,0.320956
11578_2015,11595_2015,0.486868
11176_2005,11214_2006,0.838048
11568_2015,11582_2015,0.322889
11591_2015,11603_2016,0.33657
11176_2005,11215_2006,0.881145
11578_2015,11596_2015,0.516811
11100_2003,11141_2004,0.992795
11176_2005,11216_2006,0.902836
11603_2016,11610_2016,0.238385
11548_2014,11580_2015,0.831058
11083_2003,11112_2003,0.756451
11057_2002,11094_2003,0.993442
11603_2016,11611_2016,0.256922
11176_2005,11217_2006,0.945307
11568_2015,11583_2015,0.357061
11603_2016,11612_2016,0.266489
11548_2014,11581_2015,0.889714
11057_2002,11095_2003,0.991601
11083_2003,11113_2003,0.79936
11578_2015,11597_2015,0.523455
11568_2015,11584_2015,0.40158
11591_2015,11604_2016,0.341953
11578_2015,11598_2015,0.575887
11100_2003,11142_2004,0.992795
11591_2015,11605_2016,0.365843
11578_2015,11599_2015,0.608611
11591_2015,11606_2016,0.40792
11176_2005,11219_2006,0.998873
11578_2015,11600_2016,0.646818
11198_2005,11199_2005,0.00502797
11568_2015,11585_2015,0.413135
11591_2015,11607_2016,0.428511
11578_2015,11601_2016,0.655588
11198_2005,11200_2006,0.0627531
11568_2015,11586_2015,0.451788
11591_2015,11608_2016,0.468562
11578_2015,11602_2016,0.688657
11198_2005,11201_2006,0.0792227
11568_2015,11587_2015,0.482928
11057_2002,11096_2003,0.997193
11536_2014,11571_2015,0.873483
11548_2014,11582_2015,0.931401
11536_2014,11572_2015,0.877833
11558_2014,11573_2015,0.421931
11224_2006,11239_2006,0.376671
11330_2009,11346_2009,0.336318
11600_2016,11631_2016,0.725324
11581_2015,11604_2016,0.632547
11600_2016,11632_2016,0.719203
11224_2006,11240_2007,0.413199
11330_2009,11347_2009,0.344088
11600_2016,11633_2016,0.72342
11581_2015,11605_2016,0.656222
11600_2016,11634_2016,0.727941
11574_2015,11600_2016,0.700543
11596_2015,11597_2015,0.020335
11574_2015,11601_2016,0.714496
11330_2009,11348_2009,0.374089
11596_2015,11598_2015,0.0610448
11330_2009,11349_2009,0.382378
11574_2015,11602_2016,0.745736
11224_2006,11241_2007,0.418636
11574_2015,11603_2016,0.77774
11330_2009,11350_2009,0.410408
11574_2015,11604_2016,0.782784
11596_2015,11599_2015,0.0829458
11574_2015,11605_2016,0.826938
11558_2014,11574_2015,0.425004
11574_2015,11606_2016,0.863701
11330_2009,11351_2009,0.44906
11224_2006,11242_2007,0.455033
11596_2015,11600_2016,0.131298
11574_2015,11607_2016,0.886088
11330_2009,11352_2009,0.50399
11596_2015,11601_2016,0.145376
11224_2006,11243_2007,0.512558
11581_2015,11606_2016,0.705286
11600_2016,11635_2016,0.783978
11224_2006,11244_2007,0.567482
11600_2016,11636_2016,0.810667
11581_2015,11607_2016,0.722777
11574_2015,11608_2016,0.905986
11330_2009,11353_2009,0.531167
11558_2014,11575_2015,0.434207
11600_2016,11637_2016,0.841759
11330_2009,11354_2009,0.53082
11574_2015,11609_2016,0.995318
11558_2014,11576_2015,0.455094
11587_2015,11610_2016,0.690108
11558_2014,11577_2015,0.46744
11587_2015,11611_2016,0.711205
11558_2014,11578_2015,0.499377
11596_2015,11602_2016,0.167991
11224_2006,11245_2007,0.631266
11330_2009,11355_2009,0.544673
11600_2016,11638_2016,0.873826
11330_2009,11356_2009,0.606406
11581_2015,11608_2016,0.755935
11596_2015,11603_2016,0.187181
11587_2015,11612_2016,0.721375
11600_2016,11639_2016,0.918075
11587_2015,11613_2016,0.721375
11596_2015,11604_2016,0.191536
11587_2015,11614_2016,0.745185
11330_2009,11357_2009,0.610298
11596_2015,11605_2016,0.222475
11600_2016,11640_2017,0.944588
11330_2009,11358_2009,0.664619
11558_2014,11579_2015,0.516157
11330_2009,11359_2009,0.713576
11224_2006,11246_2007,0.650544
11330_2009,11360_2010,0.784803
11587_2015,11615_2016,0.749823
11558_2014,11580_2015,0.556905
11596_2015,11606_2016,0.25932
11330_2009,11361_2010,0.805258
11558_2014,11581_2015,0.608228
11587_2015,11616_2016,0.788631
11224_2006,11247_2007,0.655891
11330_2009,11362_2010,0.850252
11600_2016,11641_2017,0.976068
11330_2009,11363_2010,0.844866
11596_2015,11607_2016,0.280813
11587_2015,11617_2016,0.833674
11224_2006,11248_2007,0.67231
11581_2015,11609_2016,0.815548
11330_2009,11364_2010,0.844479
11600_2016,11642_2017,0.973731
11330_2009,11365_2010,0.844479
11558_2014,11582_2015,0.636642
11330_2009,11366_2010,0.875794
11224_2006,11249_2007,0.680791
11596_2015,11608_2016,0.320993
11330_2009,11367_2010,0.8863
11224_2006,11250_2007,0.688863
11596_2015,11609_2016,0.370953
11330_2009,11368_2010,0.886656
11224_2006,11251_2007,0.705915
11581_2015,11610_2016,0.858461
11558_2014,11583_2015,0.689455
11581_2015,11611_2016,0.879726
11224_2006,11252_2007,0.799175
11596_2015,11610_2016,0.410233
11558_2014,11584_2015,0.747157
11224_2006,11253_2007,0.80024
11330_2009,11369_2010,0.886656
11558_2014,11585_2015,0.750776
11224_2006,11254_2007,0.830363
11587_2015,11618_2016,0.864733
11198_2005,11202_2006,0.101869
11591_2015,11609_2016,0.51291
11568_2015,11588_2015,0.496296
11591_2015,11610_2016,0.542932
11578_2015,11603_2016,0.718285
11568_2015,11589_2015,0.502736
11198_2005,11203_2006,0.143205
11578_2015,11604_2016,0.722924
11237_2006,11238_2006,0.00167493
11546_2014,11547_2014,0.0289373
11578_2015,11605_2016,0.75815
11546_2014,11548_2014,0.0447694
11237_2006,11239_2006,0.00336091
11546_2014,11549_2014,0.073715
11591_2015,11611_2016,0.560363
11237_2006,11240_2007,0.0324214
11568_2015,11590_2015,0.542582
11198_2005,11204_2006,0.147322
11546_2014,11550_2014,0.108116
11568_2015,11591_2015,0.604185
11591_2015,11612_2016,0.571753
11198_2005,11205_2006,0.149363
11568_2015,11592_2015,0.654917
11578_2015,11606_2016,0.805994
11237_2006,11241_2007,0.0447472
11591_2015,11613_2016,0.571753
11546_2014,11551_2014,0.119903
11536_2014,11573_2015,0.917302
11083_2003,11114_2003,0.839886
11528_2014,11541_2014,0.271104
11548_2014,11583_2015,0.972071
11083_2003,11115_2003,0.878889
11528_2014,11542_2014,0.308081
11603_2016,11613_2016,0.266489
11536_2014,11574_2015,0.928212
11528_2014,11543_2014,0.360558
11198_2005,11206_2006,0.174208
11591_2015,11614_2016,0.590523
11237_2006,11242_2007,0.0736276
11568_2015,11593_2015,0.696943
11546_2014,11552_2014,0.143474
11578_2015,11607_2016,0.826373
11198_2005,11207_2006,0.215334
11568_2015,11594_2015,0.726332
11578_2015,11608_2016,0.855021
11568_2015,11595_2015,0.730237
11591_2015,11615_2016,0.594231
11237_2006,11243_2007,0.111455
11568_2015,11596_2015,0.761787
11198_2005,11208_2006,0.219871
11578_2015,11609_2016,0.929125
11546_2014,11553_2014,0.176232
11237_2006,11244_2007,0.151242
11591_2015,11616_2016,0.63459
11198_2005,11209_2006,0.233617
11578_2015,11610_2016,0.990119
11237_2006,11245_2007,0.195511
11198_2005,11210_2006,0.25196
11237_2006,11246_2007,0.226486
11568_2015,11597_2015,0.766508
11546_2014,11554_2014,0.180449
11591_2015,11617_2016,0.679247
11546_2014,11555_2014,0.235628
11568_2015,11598_2015,0.810003
11237_2006,11247_2007,0.242356
11198_2005,11211_2006,0.285405
11568_2015,11599_2015,0.844555
11591_2015,11618_2016,0.708426
11546_2014,11556_2014,0.27801
11568_2015,11600_2016,0.859587
11198_2005,11212_2006,0.310405
11546_2014,11557_2014,0.307876
11591_2015,11619_2016,0.726715
11237_2006,11248_2007,0.261103
11568_2015,11601_2016,0.861305
11198_2005,11213_2006,0.352173
11546_2014,11558_2014,0.307747
11568_2015,11602_2016,0.893112
11591_2015,11620_2016,0.726715
11198_2005,11214_2006,0.368641
11546_2014,11559_2014,0.344052
11568_2015,11603_2016,0.932287
11591_2015,11621_2016,0.751135
11568_2015,11604_2016,0.938429
11237_2006,11249_2007,0.275536
11568_2015,11605_2016,0.969
11198_2005,11215_2006,0.410364
11536_2014,11575_2015,0.935332
11528_2014,11544_2014,0.382507
11083_2003,11116_2003,0.878059
11536_2014,11576_2015,0.969009
11528_2014,11545_2014,0.434111
11083_2003,11117_2003,0.896357
11603_2016,11614_2016,0.288496
11536_2014,11577_2015,0.987736
11198_2005,11216_2006,0.442791
11546_2014,11560_2015,0.352008
11198_2005,11217_2006,0.481124
11237_2006,11250_2007,0.290158
11591_2015,11622_2016,0.778194
11546_2014,11561_2015,0.407613
11237_2006,11251_2007,0.3001
11198_2005,11218_2006,0.527099
11546_2014,11562_2015,0.422734
11237_2006,11252_2007,0.346465
11198_2005,11219_2006,0.53013
11546_2014,11563_2015,0.431523
11237_2006,11253_2007,0.387348
11198_2005,11220_2006,0.567728
11546_2014,11564_2015,0.438376
11237_2006,11254_2007,0.427692
11591_2015,11623_2016,0.817988
11528_2014,11546_2014,0.4664
11603_2016,11615_2016,0.290915
11083_2003,11118_2003,0.931637
11528_2014,11547_2014,0.480711
11603_2016,11616_2016,0.350493
11083_2003,11119_2003,0.948833
11528_2014,11548_2014,0.489858
11546_2014,11565_2015,0.470388
11237_2006,11255_2007,0.43665
11198_2005,11221_2006,0.606527
11603_2016,11617_2016,0.415848
11083_2003,11120_2004,0.947197
11528_2014,11549_2014,0.509322
11198_2005,11222_2006,0.598799
11591_2015,11624_2016,0.802109
11546_2014,11566_2015,0.501762
11198_2005,11223_2006,0.621324
11546_2014,11567_2015,0.543836
11198_2005,11224_2006,0.633002
11237_2006,11256_2007,0.4456
11591_2015,11625_2016,0.821733
11546_2014,11568_2015,0.542678
11198_2005,11225_2006,0.660958
11591_2015,11626_2016,0.821733
11546_2014,11569_2015,0.543245
11198_2005,11226_2006,0.68937
11237_2006,11257_2007,0.467169
11198_2005,11227_2006,0.723843
11546_2014,11570_2015,0.588507
11237_2006,11258_2007,0.508709
11591_2015,11627_2016,0.845045
11579_2015,11580_2015,0.0376699
11198_2005,11228_2006,0.80226
11237_2006,11259_2007,0.556277
11579_2015,11581_2015,0.0829471
11591_2015,11628_2016,0.895968
11546_2014,11571_2015,0.636831
11579_2015,11582_2015,0.0999076
11237_2006,11260_2007,0.566898
11579_2015,11583_2015,0.135063
11591_2015,11629_2016,0.908212
11546_2014,11572_2015,0.65089
11579_2015,11584_2015,0.178368
11237_2006,11261_2007,0.588626
11591_2015,11630_2016,0.935175
11579_2015,11585_2015,0.191302
11546_2014,11573_2015,0.697522
11198_2005,11229_2006,0.802239
11579_2015,11586_2015,0.22214
11546_2014,11574_2015,0.71045
11591_2015,11632_2016,0.992167
11237_2006,11262_2007,0.588626
11198_2005,11230_2006,0.81736
11546_2014,11575_2015,0.722103
11591_2015,11633_2016,0.992948
11579_2015,11587_2015,0.254157
11546_2014,11576_2015,0.746106
11579_2015,11588_2015,0.266092
11591_2015,11634_2016,0.991859
11237_2006,11263_2007,0.596263
11198_2005,11231_2006,0.827653
11546_2014,11577_2015,0.760112
11579_2015,11589_2015,0.270863
11237_2006,11264_2007,0.592545
11546_2014,11578_2015,0.801836
11198_2005,11232_2006,0.852834
11237_2006,11265_2007,0.61479
11546_2014,11579_2015,0.825791
11579_2015,11590_2015,0.300315
11603_2016,11618_2016,0.442579
11528_2014,11550_2014,0.545955
11083_2003,11121_2004,0.943214
11603_2016,11619_2016,0.467448
11528_2014,11551_2014,0.556297
11569_2015,11570_2015,0.0430267
11198_2005,11233_2006,0.879884
11198_2005,11234_2006,0.949071
11579_2015,11591_2015,0.346755
11198_2005,11235_2006,0.992459
11546_2014,11580_2015,0.87157
11603_2016,11620_2016,0.467448
11528_2014,11552_2014,0.567325
11603_2016,11621_2016,0.489024
11549_2014,11550_2014,0.0325227
11528_2014,11553_2014,0.59698
11603_2016,11622_2016,0.506527
11549_2014,11551_2014,0.0431214
11579_2015,11592_2015,0.379403
11569_2015,11571_2015,0.075582
11546_2014,11581_2015,0.933307
11237_2006,11266_2007,0.65779
11546_2014,11582_2015,0.979714
11569_2015,11572_2015,0.0942886
11549_2014,11552_2014,0.0681527
11603_2016,11623_2016,0.539793
11528_2014,11554_2014,0.5932
11549_2014,11553_2014,0.103697
11603_2016,11624_2016,0.546697
11528_2014,11555_2014,0.66683
11579_2015,11593_2015,0.416898
11569_2015,11573_2015,0.129226
11579_2015,11594_2015,0.446526
11569_2015,11574_2015,0.133238
11237_2006,11267_2007,0.725447
11569_2015,11575_2015,0.141183
11177_2005,11178_2005,0.00167155
11237_2006,11268_2007,0.729884
11569_2015,11576_2015,0.163601
11101_2003,11102_2003,0.00840506
11237_2006,11269_2007,0.771518
11569_2015,11577_2015,0.171961
11177_2005,11179_2005,0.0033473
11569_2015,11578_2015,0.197649
11101_2003,11103_2003,0.0168951
11592_2015,11593_2015,0.0307059
11237_2006,11270_2007,0.781069
11101_2003,11104_2003,0.0324213
11592_2015,11594_2015,0.0500761
11237_2006,11271_2007,0.781069
11569_2015,11579_2015,0.206328
11592_2015,11595_2015,0.0572404
11101_2003,11105_2003,0.0572733
11237_2006,11272_2007,0.812046
11579_2015,11595_2015,0.458567
11237_2006,11273_2007,0.837714
11603_2016,11625_2016,0.568876
11528_2014,11556_2014,0.704735
11549_2014,11554_2014,0.107549
11603_2016,11626_2016,0.568876
11528_2014,11557_2014,0.731091
11537_2014,11538_2014,0
11603_2016,11627_2016,0.5808
11549_2014,11555_2014,0.159397
11528_2014,11558_2014,0.731768
11603_2016,11628_2016,0.616402
11549_2014,11556_2014,0.201942
11528_2014,11559_2014,0.767401
11603_2016,11629_2016,0.622388
11537_2014,11539_2014,0.0135129
11528_2014,11560_2015,0.777067
11603_2016,11630_2016,0.642342
11537_2014,11540_2014,0.020337
11528_2014,11561_2015,0.840953
11549_2014,11557_2014,0.233157
11603_2016,11631_2016,0.684808
11592_2015,11596_2015,0.0904287
11579_2015,11596_2015,0.487232
11592_2015,11597_2015,0.113493
11101_2003,11106_2003,0.0609136
11569_2015,11580_2015,0.242383
11579_2015,11597_2015,0.499892
11569_2015,11581_2015,0.295068
11528_2014,11562_2015,0.845252
11537_2014,11541_2014,0.0359299
11603_2016,11632_2016,0.683975
11549_2014,11558_2014,0.237729
11528_2014,11563_2015,0.859439
11603_2016,11633_2016,0.687997
11528_2014,11564_2015,0.864688
11537_2014,11542_2014,0.0736794
11603_2016,11634_2016,0.692226
11528_2014,11565_2015,0.898122
11549_2014,11559_2014,0.277769
11603_2016,11635_2016,0.759514
11528_2014,11566_2015,0.932001
11549_2014,11560_2015,0.285055
11603_2016,11636_2016,0.785231
11537_2014,11543_2014,0.121241
11528_2014,11567_2015,0.987799
11603_2016,11637_2016,0.815152
11537_2014,11544_2014,0.149211
11528_2014,11568_2015,0.994453
11603_2016,11638_2016,0.841032
11549_2014,11561_2015,0.335678
11528_2014,11569_2015,0.993242
11537_2014,11545_2014,0.193444
11549_2014,11562_2015,0.348985
